pop_diffs_2045_2065,age_effect,initial_effect,final_effect,mort_effect,prod_effect,fert_effect
71.47004146311326,50,0,20,1.0,1.0,0.0
0.0,40,20,10,0.0,5.0,0.5
0.0,65,0,20,0.0,0.0,1.5
433.7160958169063,50,0,0,5.0,5.0,0.5
72.72236632114243,65,0,0,1.0,1.0,0.0
72.72236632114243,65,0,0,1.0,5.0,1.5
0.0,50,20,10,0.0,1.0,0.5
44.19174822581459,65,20,0,1.0,5.0,0.5
0.0,40,0,10,0.0,5.0,0.0
385.3818445418204,50,0,10,5.0,1.0,1.5
32.67149175485389,40,10,10,0.5,0.5,0.5
221.7163328606008,40,10,20,5.0,0.0,0.0
89.1813064138758,50,0,0,1.0,1.0,0.5
0.0,50,0,0,0.0,1.0,0.0
89.1813064138758,50,0,0,1.0,0.0,0.5
89.14237351632545,50,0,0,1.0,1.0,0.0
0.8898319159117136,40,10,20,0.0,5.0,1.5
385.3818445418204,50,0,10,5.0,0.0,1.5
0.0,50,10,0,0.0,5.0,0.0
8.628528362085433,40,0,20,0.0,5.0,1.5
0.0,65,0,0,0.0,1.0,0.0
0.0,65,0,20,0.0,1.0,1.5
186.3693707361492,65,10,20,5.0,5.0,0.0
0.004700631940409,50,10,20,0.0,1.0,1.5
77.67716907063249,40,20,20,5.0,1.0,0.0
52.28520611821352,40,20,0,1.0,0.0,0.5
354.18121610185244,65,0,0,5.0,0.0,1.5
52.28520611821352,40,20,0,1.0,5.0,0.0
121.95897324780134,65,20,10,5.0,1.0,0.0
341.5500987370803,50,0,20,5.0,1.0,0.5
309.6787708227692,40,10,10,5.0,5.0,0.0
0.0,50,20,0,0.0,0.0,1.5
5.684341886080803e-14,40,0,20,0.0,0.0,0.0
305.1475409245265,65,10,0,5.0,5.0,0.0
6.747771189388629,40,10,0,0.0,0.0,1.5
66.70565961889821,65,20,20,5.0,1.0,0.5
71.48118537833608,50,0,20,1.0,5.0,0.5
0.0024119129664654,50,10,10,0.0,0.0,0.5
0.0,40,20,20,0.0,5.0,1.5
0.0,65,0,10,0.0,0.0,0.5
288.17919239282907,65,0,20,5.0,1.0,0.0
15.511877596854047,65,20,20,1.0,5.0,0.5
258.45827552776433,65,10,10,5.0,1.0,1.5
0.0,65,0,10,0.0,1.0,0.5
0.0,65,10,0,0.0,5.0,1.5
66.70565961889821,65,20,20,5.0,0.0,0.5
54.77946625463636,65,10,10,1.0,5.0,1.5
6.747771189388629,40,10,0,0.0,1.0,1.5
4.496242001432108,40,0,10,0.0,5.0,0.5
74.68985736081908,40,0,20,1.0,0.0,0.0
157.4336584338414,40,10,10,2.5,0.0,0.0
341.5500987370803,50,0,20,5.0,0.0,0.5
49.62105034111977,40,10,20,1.0,1.0,1.5
288.17919239282907,65,0,20,5.0,1.0,1.5
0.0,50,20,0,0.0,0.0,0.0
0.0,65,0,0,0.0,0.0,1.5
83.31908833664579,40,0,20,1.0,1.0,1.5
0.0,65,10,20,0.0,1.0,0.5
32.46483072277675,40,10,10,0.5,0.0,0.0
222.60625629760975,40,10,20,5.0,5.0,1.5
0.0,40,0,0,0.0,0.0,0.0
0.0774405328746183,50,0,10,0.0,0.0,1.5
78.3689902686886,40,10,0,1.0,0.0,0.0
60.097108188355435,65,0,20,1.0,5.0,1.5
362.6971484250036,40,0,20,5.0,5.0,1.5
0.0,65,20,10,0.0,0.0,1.5
0.0,50,0,10,0.0,0.0,0.0
0.0,40,20,0,0.0,5.0,0.5
79.23698313868368,50,0,10,1.0,0.0,0.0
0.0,65,20,10,0.0,1.0,1.5
288.17919239282907,65,0,20,5.0,5.0,0.0
0.0,40,10,0,0.0,0.0,0.0
0.0774405328746183,50,0,10,0.0,1.0,1.5
83.31908833664647,40,0,20,1.0,0.0,1.5
0.0,65,0,0,0.0,1.0,1.5
288.17919239282907,65,0,20,5.0,0.0,1.5
0.0388494784374415,50,0,0,0.0,5.0,0.5
215.2527288138936,50,10,20,5.0,0.0,1.5
49.62105034111977,40,10,20,1.0,0.0,1.5
30.677922231052207,50,20,10,1.0,1.0,0.5
63.12941288230519,65,10,0,1.0,1.0,0.0
0.0388494784374415,50,0,0,0.0,1.0,0.5
6.392284498572792,40,10,10,0.1,0.6,0.0
0.0,65,0,0,0.0,5.0,1.5
27.145165703681812,65,20,10,1.0,5.0,0.0
66.2424898624376,40,10,10,1.0,1.0,0.0
0.0774405328746183,50,0,10,0.0,5.0,1.5
222.60625629760975,40,10,20,5.0,0.0,1.5
5.518127722677832,65,5,5,0.09,0.08,0.0
453.1093006035098,40,0,0,5.0,0.0,0.0
60.097108188355435,65,0,20,1.0,0.0,1.5
362.6971484250036,40,0,20,5.0,0.0,1.5
385.3043746454304,50,0,10,5.0,0.0,0.0
0.0,40,20,0,0.0,1.0,0.5
0.0,40,20,10,0.0,0.0,0.0
0.0,65,0,20,0.0,5.0,0.0
0.0,40,20,0,0.0,0.0,0.5
60.097108188355435,65,0,20,1.0,1.0,1.5
0.0089546555241213,50,10,0,0.0,0.0,0.5
222.60625629760975,40,10,20,5.0,1.0,1.5
47.06051588728042,50,10,20,1.0,1.0,1.5
0.0,40,10,10,0.0,1.0,0.0
288.17919239282907,65,0,20,5.0,5.0,1.5
0.0388494784374415,50,0,0,0.0,0.0,0.5
49.62105034111977,40,10,20,1.0,5.0,1.5
215.2527288138936,50,10,20,5.0,5.0,1.5
0.5166398036892019,40,10,10,0.0,1.0,0.5
354.0659467438027,40,0,20,5.0,0.0,0.0
0.0,50,20,0,0.0,5.0,1.5
8.319618485303693,40,10,10,0.13,0.0,0.0
6.747771189388629,40,10,0,0.0,5.0,1.5
0.0,40,20,20,0.0,0.0,1.5
71.48118537833608,50,0,20,1.0,0.0,0.5
0.0,65,0,20,0.0,1.0,0.0
0.0,65,0,10,0.0,5.0,0.5
300.22968884914417,50,10,10,5.0,1.0,0.0
0.0,65,10,10,0.0,0.0,0.0
60.097108188355435,65,0,20,1.0,1.0,0.0
0.0,65,10,0,0.0,0.0,1.5
71.48118537833608,50,0,20,1.0,1.0,0.5
0.0,40,20,20,0.0,1.0,1.5
54.77946625463636,65,10,10,1.0,0.0,1.5
4.496242001432222,40,0,10,0.0,0.0,0.5
341.5500987370803,50,0,20,5.0,5.0,0.5
0.5166398036892019,40,10,10,0.0,0.0,0.5
258.45827552776433,65,10,10,5.0,0.0,0.5
15.511877596854047,65,20,20,1.0,5.0,1.5
0.0,40,10,0,0.0,5.0,0.0
0.0,50,10,10,0.0,0.0,0.0
0.0,65,0,10,0.0,0.0,1.5
79.23698313868368,50,0,10,1.0,5.0,0.0
30.99941458318403,40,0,0,0.0,0.0,1.5
288.17919239282946,65,0,20,5.0,0.0,0.0
71.51346495218138,50,0,20,1.0,5.0,1.5
0.0094012638802496,50,10,10,0.0,0.0,1.5
0.0,40,20,20,0.0,5.0,0.5
30.677922231052207,50,20,10,1.0,1.0,0.0
1.9578889632802543,40,10,0,0.0,0.0,0.5
29.43605255315964,40,8,8,0.41,0.72,0.0
0.0,50,20,0,0.0,0.0,0.5
0.0,50,20,20,0.0,1.0,0.5
341.5823856157553,50,0,20,5.0,1.0,1.5
1.7796638318229725,40,10,10,0.0,5.0,1.5
341.5823856157553,50,0,20,5.0,0.0,1.5
15.4773928923442,40,0,10,0.0,5.0,1.5
66.70565961889821,65,20,20,5.0,0.0,1.5
1.9578889632802543,40,10,0,0.0,1.0,0.5
0.0,50,20,10,0.0,1.0,0.0
0.0,50,20,0,0.0,5.0,0.0
0.0094012638802496,50,10,10,0.0,1.0,1.5
0.0,50,0,10,0.0,5.0,0.0
258.45827552776433,65,10,10,5.0,1.0,0.0
0.0,65,0,10,0.0,1.0,1.5
5.684341886080803e-14,40,0,0,0.0,5.0,0.0
63.80113740163489,50,10,10,1.0,0.0,0.0
258.45827552776433,65,10,10,5.0,1.0,0.5
0.0,65,20,10,0.0,0.0,0.5
0.0,50,0,10,0.0,1.0,0.0
60.097108188355435,65,0,20,1.0,5.0,0.5
31.588434789706753,40,20,10,1.0,0.0,1.5
221.97467715324535,40,10,20,5.0,5.0,0.5
78.3689902686886,40,10,0,1.0,1.0,0.0
138.11551054102694,50,20,10,5.0,0.0,1.5
0.0198759174782026,50,0,10,0.0,0.0,0.5
74.68985736081908,40,0,20,1.0,5.0,0.0
0.0,65,0,0,0.0,0.0,0.5
288.17919239282907,65,0,20,5.0,1.0,0.5
48.98952057759249,40,10,20,1.0,1.0,0.5
0.0,65,20,0,0.0,0.0,1.5
305.1475409245265,65,10,0,5.0,0.0,0.0
215.2492337004383,50,10,20,5.0,0.0,0.5
48.98952057759249,40,10,20,1.0,0.0,0.5
0.1514220115096805,50,0,0,0.0,5.0,1.5
288.17919239282907,65,0,20,5.0,0.0,0.5
50.60011167679016,50,20,0,1.0,1.0,0.0
0.0,65,0,0,0.0,1.0,0.5
77.196481968093,40,0,20,1.0,0.0,0.5
309.6787708227692,40,10,10,5.0,0.0,0.0
0.0,40,0,20,0.0,5.0,0.0
0.0,65,10,20,0.0,0.0,1.5
0.0198759174782026,50,0,10,0.0,1.0,0.5
0.0,40,10,0,0.0,1.0,0.0
0.0,40,20,0,0.0,5.0,1.5
79.23698313868368,50,0,10,1.0,1.0,0.0
385.3043746454304,50,0,10,5.0,1.0,0.0
0.0,40,20,0,0.0,1.0,1.5
0.0,65,20,10,0.0,5.0,0.5
9.22665034315935,65,5,5,0.15,0.13,0.0
60.097108188355435,65,0,20,1.0,0.0,0.5
0.03489226497976,50,10,0,0.0,1.0,1.5
138.11551054102694,50,20,10,5.0,5.0,1.5
0.0198759174782026,50,0,10,0.0,5.0,0.5
453.1093006035098,40,0,0,5.0,1.0,0.0
221.97467715324535,40,10,20,5.0,0.0,0.5
0.0,65,0,0,0.0,5.0,0.5
234.17136543645285,50,20,0,5.0,1.0,0.0
0.1514220115096805,50,0,0,0.0,1.0,1.5
0.0,65,20,0,0.0,5.0,1.5
30.677922231052207,50,20,10,1.0,1.0,1.5
141.62120956475553,40,20,10,5.0,1.0,1.5
48.98952057759249,40,10,20,1.0,5.0,0.5
310.29885567354404,40,10,10,5.0,5.0,0.6
215.2492337004383,50,10,20,5.0,5.0,0.5
0.1514220115096805,50,0,0,0.0,0.0,1.5
288.17919239282907,65,0,20,5.0,5.0,0.5
77.19648196809362,40,0,20,1.0,5.0,0.5
354.06594674380267,40,0,20,5.0,5.0,0.0
0.0,65,10,20,0.0,5.0,1.5
221.97467715324535,40,10,20,5.0,1.0,0.5
47.05702109715429,50,10,20,1.0,1.0,0.5
373.7835757638993,40,10,0,5.0,1.0,0.0
60.097108188355435,65,0,20,1.0,1.0,0.5
0.03489226497976,50,10,0,0.0,0.0,1.5
356.57309107361056,40,0,20,5.0,1.0,0.5
0.0,40,20,0,0.0,0.0,1.5
15.511877596854047,65,20,20,1.0,0.0,1.5
373.7835757638993,40,10,0,5.0,5.0,0.0
30.99941458318403,40,0,0,0.0,5.0,1.5
5.684341886080803e-14,65,0,20,0.0,0.0,0.0
0.0,65,0,10,0.0,5.0,1.5
54.77946625463636,65,10,10,1.0,1.0,0.0
0.0,40,20,20,0.0,0.0,0.5
71.51346495218138,50,0,20,1.0,0.0,1.5
54.77946625463636,65,10,10,1.0,1.0,0.5
1.9578889632802543,40,10,0,0.0,5.0,0.5
354.06594674380267,40,0,20,5.0,1.0,0.0
0.0,50,20,0,0.0,5.0,0.5
0.0,65,20,10,0.0,0.0,0.0
341.5823856157553,50,0,20,5.0,5.0,1.5
27.145165703681812,65,20,10,1.0,0.0,0.0
1.7796638318230291,40,10,10,0.0,0.0,1.5
15.4773928923442,40,0,10,0.0,0.0,1.5
66.70565961889821,65,20,20,5.0,5.0,1.5
71.51346495218138,50,0,20,1.0,1.0,1.5
0.0,40,20,20,0.0,1.0,0.5
385.3043746454304,50,0,10,5.0,5.0,0.0
60.097108188355435,65,0,20,1.0,0.0,0.0
0.0,40,20,10,0.0,5.0,0.0
453.10930060350967,40,0,0,5.0,5.0,0.0
0.0,65,20,20,0.0,5.0,0.0
433.67687540387936,50,0,0,5.0,0.0,0.0
0.0,40,10,20,0.0,1.0,0.0
0.258319901844402,40,10,20,0.0,1.0,0.5
44.19174822581459,65,20,0,1.0,0.0,1.5
40.7827107535324,65,10,20,1.0,1.0,1.5
240.67275744196712,40,20,0,5.0,0.0,1.5
72.72236632114243,65,0,0,1.0,0.0,0.5
0.0,65,20,0,0.0,5.0,0.0
433.8298133529399,50,0,0,5.0,0.0,1.5
0.0,65,0,20,0.0,5.0,0.5
0.0,65,0,10,0.0,5.0,0.0
79.25685905615967,50,0,10,1.0,0.0,0.5
17.99981155297081,40,20,20,1.0,0.0,0.0
0.0012059564831474,50,10,20,0.0,5.0,0.5
27.14516570368187,65,20,10,1.0,0.0,0.5
215.24802774395496,50,10,20,5.0,5.0,0.0
354.18121610185244,65,0,0,5.0,5.0,0.5
79.25685905615967,50,0,10,1.0,1.0,0.5
204.70443258866263,65,20,0,5.0,5.0,1.5
0.0,40,20,20,0.0,0.0,0.0
65.50522573256717,65,0,10,1.0,5.0,0.0
341.53895482185675,50,0,20,5.0,0.0,0.0
433.8298133529399,50,0,0,5.0,1.0,1.5
354.18121610185244,65,0,0,5.0,0.0,0.0
75.06126863549429,50,10,0,1.0,5.0,1.5
44.19174822581459,65,20,0,1.0,5.0,0.0
72.72236632114243,65,0,0,1.0,1.0,0.5
2.506440902562588,40,0,20,0.0,0.0,0.5
0.0,50,20,10,0.0,5.0,1.5
385.3242505629058,50,0,10,5.0,5.0,0.5
0.258319901844402,40,10,20,0.0,0.0,0.5
48.73119428749561,40,10,20,1.0,1.0,0.0
360.8268192664099,50,10,0,5.0,1.0,1.5
89.29413900147534,50,0,0,1.0,5.0,1.5
15.511877596854047,65,20,20,1.0,5.0,0.0
305.1475409245265,65,10,0,5.0,0.0,0.5
77.67716907063249,40,20,20,5.0,1.0,0.5
80.32711574164989,40,10,0,1.0,0.0,0.5
48.73119428749561,40,10,20,1.0,5.0,0.0
65.50522573256717,65,0,10,1.0,0.0,1.5
158.81767130462816,40,10,10,2.52,0.0,0.0
63.810539124195145,50,10,10,1.0,0.0,1.5
0.043420898379793,50,0,20,0.0,5.0,1.5
311.4588007745835,40,10,10,5.0,0.0,1.5
17.99981155297081,40,20,20,1.0,5.0,0.5
5.684341886080803e-14,65,20,20,0.0,5.0,1.5
65.50522573256717,65,0,10,1.0,1.0,0.0
416.4153792264142,40,0,10,5.0,1.0,1.5
0.0,65,0,10,0.0,1.0,0.0
311.4588007745835,40,10,10,5.0,1.0,1.5
240.672757441967,40,20,0,5.0,0.0,0.0
65.50522573256717,65,0,10,1.0,1.0,1.5
98.7160109811561,40,0,10,1.0,5.0,1.5
0.0,40,10,20,0.0,5.0,0.0
77.67716907063249,40,20,20,5.0,0.0,0.5
484.4471751863289,40,0,0,5.0,5.0,1.5
320.18542155908506,65,0,10,5.0,5.0,1.5
50.60011167679016,50,20,0,1.0,1.0,0.5
320.18542155908506,65,0,10,5.0,1.0,1.5
1.1536542038401194,40,10,10,0.01,0.02,0.5
68.02225024771604,40,10,10,1.0,1.0,1.5
305.1475409245265,65,10,0,5.0,5.0,0.5
125.13597392586628,40,0,0,1.0,5.0,1.5
47.055815140670234,50,10,20,1.0,1.0,0.0
65.50522573256717,65,0,10,1.0,5.0,1.5
234.17136543645285,50,20,0,5.0,1.0,0.5
311.4588007745835,40,10,10,5.0,5.0,1.5
17.99981155297081,40,20,20,1.0,0.0,0.5
0.043420898379793,50,0,20,0.0,0.0,1.5
63.12941288230519,65,10,0,1.0,1.0,0.5
52.28520611821352,40,20,0,1.0,0.0,0.0
5.684341886080803e-14,65,20,20,0.0,0.0,1.5
375.7423676836665,40,10,0,5.0,1.0,0.5
186.3693707361492,65,10,20,5.0,0.0,0.0
320.18542155908506,65,0,10,5.0,1.0,0.0
375.7423676836665,40,10,0,5.0,0.0,0.5
0.0,65,20,20,0.0,1.0,1.5
130.31600484165494,65,10,10,2.5,2.5,0.6
26.526936205979837,40,10,10,0.41,0.72,0.0
0.0,40,20,0,0.0,0.0,0.0
0.043420898379793,50,0,20,0.0,1.0,1.5
17.99981155297081,40,20,20,1.0,1.0,0.5
0.0,40,10,10,0.0,0.5,0.0
8.877593060865422,40,10,10,0.13,0.47,0.54
0.0,40,0,10,0.0,0.0,0.0
221.7163328606008,40,10,20,5.0,5.0,0.0
0.0,65,10,10,0.0,0.0,0.5
66.70565961889821,65,20,20,5.0,1.0,0.0
204.70443258866263,65,20,0,5.0,1.0,0.0
77.67716907063249,40,20,20,5.0,5.0,0.5
12.834209954588289,40,10,10,0.2,0.7,0.0
320.18542155908506,65,0,10,5.0,0.0,1.5
484.4471751863289,40,0,0,5.0,0.0,1.5
89.29413900147534,50,0,0,1.0,1.0,1.5
0.0,50,0,0,0.0,0.0,0.0
221.7163328606008,40,10,20,5.0,1.0,0.0
66.70565961889821,65,20,20,5.0,5.0,0.0
385.3242505629058,50,0,10,5.0,1.0,0.5
240.672757441967,40,20,0,5.0,5.0,1.5
121.95897324780134,65,20,10,5.0,1.0,0.5
72.72236632114243,65,0,0,1.0,5.0,0.5
204.70443258866243,65,20,0,5.0,5.0,0.0
0.0,40,10,10,0.0,2.5,0.0
433.8298133529399,50,0,0,5.0,5.0,1.5
72.72236632114243,65,0,0,1.0,0.0,0.0
0.0,65,0,20,0.0,0.0,0.5
320.18542155908506,65,0,10,5.0,5.0,0.0
0.0012059564831474,50,10,20,0.0,0.0,0.5
79.25685905615967,50,0,10,1.0,5.0,0.5
71.47004146311326,50,0,20,1.0,0.0,0.0
0.6199677644275425,40,10,10,0.0,0.0,0.6
52.28520611821352,40,20,0,1.0,1.0,1.5
27.145165703681812,65,20,10,1.0,5.0,0.5
0.0,50,10,20,0.0,5.0,0.0
354.18121610185244,65,0,0,5.0,1.0,0.5
26.751228111925116,65,10,10,0.5,0.5,0.5
354.18121610185244,65,0,0,5.0,0.0,0.5
186.3693707361492,65,10,20,5.0,1.0,1.5
52.28520611821352,40,20,0,1.0,0.0,1.5
0.0,50,0,20,0.0,0.0,0.0
77.67716907063249,40,20,20,5.0,0.0,0.0
204.70443258866263,65,20,0,5.0,0.0,1.5
75.06126863549423,50,10,0,1.0,0.0,1.5
0.0,65,0,20,0.0,1.0,0.5
0.0,65,0,0,0.0,0.0,0.0
28.50154349042907,40,10,10,0.44,0.0,0.0
0.258319901844402,40,10,20,0.0,5.0,0.5
0.0,50,20,10,0.0,0.0,1.5
385.3242505629058,50,0,10,5.0,0.0,0.5
89.29413900147534,50,0,0,1.0,0.0,1.5
89.14237351632545,50,0,0,1.0,0.0,0.0
